year,score,group,score_type,dataset
1983,52.32551686327136,Algae,f,f_2
1984,52.353576083692516,Algae,f,f_2
1985,52.29484724350692,Algae,f,f_2
1986,52.363427946640755,Algae,f,f_2
1987,52.28547429613602,Algae,f,f_2
1988,52.393215127228096,Algae,f,f_2
1989,52.3197748442146,Algae,f,f_2
1990,52.355698577262714,Algae,f,f_2
1991,52.30826552923072,Algae,f,f_2
1992,52.198224299397076,Algae,f,f_2
1993,52.19115712230958,Algae,f,f_2
1994,52.30344244031915,Algae,f,f_2
1995,52.269376058654316,Algae,f,f_2
1996,52.24200258527707,Algae,f,f_2
1997,52.23899982357744,Algae,f,f_2
1998,52.30577875040671,Algae,f,f_2
1999,52.279659842602626,Algae,f,f_2
2000,52.28128124130565,Algae,f,f_2
2001,52.340666033274005,Algae,f,f_2
2002,52.385011295103325,Algae,f,f_2
2003,52.24484127973724,Algae,f,f_2
2004,52.307501557424374,Algae,f,f_2
2005,52.30310459391693,Algae,f,f_2
2006,52.38932050597694,Algae,f,f_2
2007,52.448214692292126,Algae,f,f_2
2008,52.46742194995168,Algae,f,f_2
2009,52.505240076967965,Algae,f,f_2
2010,52.54198223115188,Algae,f,f_2
2011,52.57368361665303,Algae,f,f_2
2012,52.57598649592249,Algae,f,f_2
2013,52.59811786927656,Algae,f,f_2
2014,52.481989141433665,Algae,f,f_2
2015,52.473956708209805,Algae,f,f_2
2016,52.4955653581012,Algae,f,f_2
2017,52.482973112622744,Algae,f,f_2
2018,52.443764775549,Algae,f,f_2
2019,52.48649529576352,Algae,f,f_2
2020,52.489624826387534,Algae,f,f_2
2021,52.49366968939009,Algae,f,f_2
2022,52.67555479281319,Algae,f,f_2
2023,52.55340561039687,Algae,f,f_2
1950,45.93837854748678,Crustacean,f,f_2
1951,46.36328092286901,Crustacean,f,f_2
1952,45.818175716744165,Crustacean,f,f_2
1953,46.25788821805359,Crustacean,f,f_2
1954,46.2232742853649,Crustacean,f,f_2
1955,46.25788821805359,Crustacean,f,f_2
1956,46.37001953710518,Crustacean,f,f_2
1957,46.19007611544285,Crustacean,f,f_2
1958,46.12090359948937,Crustacean,f,f_2
1959,46.18689199806557,Crustacean,f,f_2
1960,45.83582381103872,Crustacean,f,f_2
1961,45.632921802473234,Crustacean,f,f_2
1962,45.33890890433052,Crustacean,f,f_2
1963,45.27698645758427,Crustacean,f,f_2
1964,45.100322908338256,Crustacean,f,f_2
1965,44.893592545754544,Crustacean,f,f_2
1966,45.03917819599606,Crustacean,f,f_2
1967,45.00214575014621,Crustacean,f,f_2
1968,45.32465221373111,Crustacean,f,f_2
1969,46.0139224232452,Crustacean,f,f_2
1970,45.90910632627434,Crustacean,f,f_2
1971,45.6876979447929,Crustacean,f,f_2
1972,45.773761549389626,Crustacean,f,f_2
1973,45.88141576337827,Crustacean,f,f_2
1974,46.13165195829726,Crustacean,f,f_2
1975,46.34272619248154,Crustacean,f,f_2
1976,46.32981077431519,Crustacean,f,f_2
1977,46.166689742823166,Crustacean,f,f_2
1978,46.5523405723652,Crustacean,f,f_2
1979,46.18514414441316,Crustacean,f,f_2
1980,46.589963057409484,Crustacean,f,f_2
1981,46.36401290330747,Crustacean,f,f_2
1982,46.586626945114965,Crustacean,f,f_2
1983,47.011180638063855,Crustacean,f,f_2
1984,47.14384139232404,Crustacean,f,f_2
1985,46.98818378506759,Crustacean,f,f_2
1986,46.961311182789025,Crustacean,f,f_2
1987,47.311671884506545,Crustacean,f,f_2
1988,47.57824688549644,Crustacean,f,f_2
1989,47.51898630019285,Crustacean,f,f_2
1990,47.540469818355646,Crustacean,f,f_2
1991,47.69358391656001,Crustacean,f,f_2
1992,47.7286627454306,Crustacean,f,f_2
1993,47.59337077274285,Crustacean,f,f_2
1994,47.614871868051345,Crustacean,f,f_2
1995,47.645460403389706,Crustacean,f,f_2
1996,47.64739753251184,Crustacean,f,f_2
1997,47.75068444474949,Crustacean,f,f_2
1998,47.79797383900375,Crustacean,f,f_2
1999,47.67389286042021,Crustacean,f,f_2
2000,47.989075473731496,Crustacean,f,f_2
2001,48.12056369148187,Crustacean,f,f_2
2002,48.41709602070694,Crustacean,f,f_2
2003,49.000497624818905,Crustacean,f,f_2
2004,49.18689773426064,Crustacean,f,f_2
2005,49.32165794806436,Crustacean,f,f_2
2006,49.44492072502807,Crustacean,f,f_2
2007,49.259587238267564,Crustacean,f,f_2
2008,49.04811290235518,Crustacean,f,f_2
2009,48.93174255975739,Crustacean,f,f_2
2010,49.03236462847278,Crustacean,f,f_2
2011,49.19307674617384,Crustacean,f,f_2
2012,49.18396085690233,Crustacean,f,f_2
2013,49.12134708237244,Crustacean,f,f_2
2014,49.175019092167545,Crustacean,f,f_2
2015,49.159509638348936,Crustacean,f,f_2
2016,49.07799081272308,Crustacean,f,f_2
2017,48.98969769037307,Crustacean,f,f_2
2018,48.67458590125799,Crustacean,f,f_2
2019,48.49235541193535,Crustacean,f,f_2
2020,48.41498170804145,Crustacean,f,f_2
2021,48.39450184002144,Crustacean,f,f_2
2022,48.376153501976695,Crustacean,f,f_2
2023,48.361474423477176,Crustacean,f,f_2
1950,51.183793202756384,Bivalve,f,f_2
1951,51.15948024485874,Bivalve,f,f_2
1952,51.16791853978101,Bivalve,f,f_2
1953,51.05206420299297,Bivalve,f,f_2
1954,51.20841885019409,Bivalve,f,f_2
1955,51.218865080127976,Bivalve,f,f_2
1956,51.1925674679746,Bivalve,f,f_2
1957,51.185122696652066,Bivalve,f,f_2
1958,51.17534396998117,Bivalve,f,f_2
1959,51.26403904784343,Bivalve,f,f_2
1960,51.2773678604363,Bivalve,f,f_2
1961,51.3185236580947,Bivalve,f,f_2
1962,51.29618814056349,Bivalve,f,f_2
1963,51.27978489084434,Bivalve,f,f_2
1964,51.48195856125198,Bivalve,f,f_2
1965,51.467998602327846,Bivalve,f,f_2
1966,51.48550906765907,Bivalve,f,f_2
1967,51.53214766416125,Bivalve,f,f_2
1968,51.56338307412791,Bivalve,f,f_2
1969,51.61668962032059,Bivalve,f,f_2
1970,51.898206209304924,Bivalve,f,f_2
1971,52.05597042299437,Bivalve,f,f_2
1972,52.03992232593899,Bivalve,f,f_2
1973,52.24946757204508,Bivalve,f,f_2
1974,52.743987366687946,Bivalve,f,f_2
1975,52.61721401897007,Bivalve,f,f_2
1976,52.4917732609901,Bivalve,f,f_2
1977,52.78190069158081,Bivalve,f,f_2
1978,52.60729051488059,Bivalve,f,f_2
1979,52.410892610106714,Bivalve,f,f_2
1980,52.3199197197337,Bivalve,f,f_2
1981,52.534303616668,Bivalve,f,f_2
1982,52.69017648617515,Bivalve,f,f_2
1983,52.74279783306386,Bivalve,f,f_2
1984,52.73500880358372,Bivalve,f,f_2
1985,52.98700745998175,Bivalve,f,f_2
1986,53.37316301353651,Bivalve,f,f_2
1987,53.55074941394777,Bivalve,f,f_2
1988,53.777745769997495,Bivalve,f,f_2
1989,54.13673503024259,Bivalve,f,f_2
1990,54.39757194409116,Bivalve,f,f_2
1991,54.721227553208024,Bivalve,f,f_2
1992,55.32647514218282,Bivalve,f,f_2
1993,55.8624196599014,Bivalve,f,f_2
1994,56.24472764795759,Bivalve,f,f_2
1995,56.1400916856144,Bivalve,f,f_2
1996,56.21558131491354,Bivalve,f,f_2
1997,56.32433444246801,Bivalve,f,f_2
1998,56.31837856391827,Bivalve,f,f_2
1999,56.56444797289872,Bivalve,f,f_2
2000,56.39796951183837,Bivalve,f,f_2
2001,56.72019302455325,Bivalve,f,f_2
2002,56.943060059738926,Bivalve,f,f_2
2003,56.8695399333257,Bivalve,f,f_2
2004,56.94427849910332,Bivalve,f,f_2
2005,56.99602284561928,Bivalve,f,f_2
2006,57.13781482594634,Bivalve,f,f_2
2007,57.213935488730804,Bivalve,f,f_2
2008,57.294486397642274,Bivalve,f,f_2
2009,57.403757959517414,Bivalve,f,f_2
2010,57.455285913949204,Bivalve,f,f_2
2011,57.425995468826876,Bivalve,f,f_2
2012,57.584597942490795,Bivalve,f,f_2
2013,57.642723029951554,Bivalve,f,f_2
2014,57.602334102257046,Bivalve,f,f_2
2015,57.76517153663127,Bivalve,f,f_2
2016,57.79054310057832,Bivalve,f,f_2
2017,57.656296919424065,Bivalve,f,f_2
2018,57.643372851183756,Bivalve,f,f_2
2019,57.53141690848896,Bivalve,f,f_2
2020,57.699878969040824,Bivalve,f,f_2
2021,57.72644128307555,Bivalve,f,f_2
2022,57.7651860801828,Bivalve,f,f_2
2023,54.99825487375101,Bivalve,f,f_2
1950,57.26696222523206,All,f,f_3
1951,57.01788776657836,All,f,f_3
1952,56.94853923330273,All,f,f_3
1953,56.903744479940556,All,f,f_3
1954,56.998229422653516,All,f,f_3
1955,56.99035341235739,All,f,f_3
1956,56.93484770828833,All,f,f_3
1957,56.798414200115175,All,f,f_3
1958,56.71092801276609,All,f,f_3
1959,56.381754964216164,All,f,f_3
1960,56.01088044648158,All,f,f_3
1961,55.98944354523403,All,f,f_3
1962,55.82291310333907,All,f,f_3
1963,55.61555576332164,All,f,f_3
1964,55.47086784294542,All,f,f_3
1965,55.52440610348436,All,f,f_3
1966,55.34127152697981,All,f,f_3
1967,55.25320988867599,All,f,f_3
1968,55.19440369494364,All,f,f_3
1969,55.12416369756097,All,f,f_3
1970,55.259009316602665,All,f,f_3
1971,55.019170902339155,All,f,f_3
1972,54.8157029334685,All,f,f_3
1973,54.896159219373146,All,f,f_3
1974,54.81211060975467,All,f,f_3
1975,54.844042433623265,All,f,f_3
1976,54.74549702980535,All,f,f_3
1977,54.46881959670031,All,f,f_3
1978,54.34977338305434,All,f,f_3
1979,54.382477886213756,All,f,f_3
1980,54.37346926400219,All,f,f_3
1981,54.62864916350931,All,f,f_3
1982,54.74772702102858,All,f,f_3
1983,54.770750935894355,All,f,f_3
1984,54.79102562380255,All,f,f_3
1985,54.87549960257739,All,f,f_3
1986,55.028018978526035,All,f,f_3
1987,55.04789528026044,All,f,f_3
1988,54.99002360012509,All,f,f_3
1989,54.65631683779062,All,f,f_3
1990,54.80152828822205,All,f,f_3
1991,54.489081306418576,All,f,f_3
1992,54.30824502155441,All,f,f_3
1993,54.32537863921247,All,f,f_3
1994,54.40610990661506,All,f,f_3
1995,54.440123836042744,All,f,f_3
1996,54.420795452226436,All,f,f_3
1997,54.35737977236727,All,f,f_3
1998,54.372275626719976,All,f,f_3
1999,54.28486127429822,All,f,f_3
2000,54.201301084067836,All,f,f_3
2001,54.326092087755306,All,f,f_3
2002,54.25072426154265,All,f,f_3
2003,54.0691093709142,All,f,f_3
2004,53.8366567601449,All,f,f_3
2005,53.754068296662716,All,f,f_3
2006,53.70664105833471,All,f,f_3
2007,53.57299079605932,All,f,f_3
2008,53.489285675298746,All,f,f_3
2009,53.49951397522449,All,f,f_3
2010,53.468953341571996,All,f,f_3
2011,53.4228472319924,All,f,f_3
2012,53.32381576969374,All,f,f_3
2013,53.39354123856414,All,f,f_3
2014,53.33315965989748,All,f,f_3
2015,53.33727412568444,All,f,f_3
2016,53.274462241875256,All,f,f_3
2017,53.13739930300576,All,f,f_3
2018,53.122664402714975,All,f,f_3
2019,53.03545528558621,All,f,f_3
2020,52.98026901894606,All,f,f_3
2021,52.92008997470318,All,f,f_3
2022,52.883879512821295,All,f,f_3
2023,52.748277336223396,All,f,f_3
1950,58.71595992809395,Finfish,f,f_3
1951,58.3458464103094,Finfish,f,f_3
1952,58.28106263214936,Finfish,f,f_3
1953,58.190978436412344,Finfish,f,f_3
1954,57.9397333277305,Finfish,f,f_3
1955,57.909084172432536,Finfish,f,f_3
1956,57.83521231854218,Finfish,f,f_3
1957,57.56623631541573,Finfish,f,f_3
1958,57.5680759394588,Finfish,f,f_3
1959,57.5621547599869,Finfish,f,f_3
1960,57.659853011368476,Finfish,f,f_3
1961,57.890044564796305,Finfish,f,f_3
1962,57.829942346726845,Finfish,f,f_3
1963,57.69885480654186,Finfish,f,f_3
1964,57.601431532201325,Finfish,f,f_3
1965,57.375576241251196,Finfish,f,f_3
1966,57.36995849948096,Finfish,f,f_3
1967,57.30198938637912,Finfish,f,f_3
1968,57.26124244743798,Finfish,f,f_3
1969,57.16568740620408,Finfish,f,f_3
1970,57.10631143427448,Finfish,f,f_3
1971,56.95936685012251,Finfish,f,f_3
1972,56.863466369211096,Finfish,f,f_3
1973,56.80872508267224,Finfish,f,f_3
1974,56.74088767018185,Finfish,f,f_3
1975,56.75091826396369,Finfish,f,f_3
1976,56.62114221108515,Finfish,f,f_3
1977,56.55288207071543,Finfish,f,f_3
1978,56.42179292951388,Finfish,f,f_3
1979,56.33563351963827,Finfish,f,f_3
1980,56.342140661259485,Finfish,f,f_3
1981,56.50695401163523,Finfish,f,f_3
1982,56.549914660286824,Finfish,f,f_3
1983,56.52851760702489,Finfish,f,f_3
1984,56.52422764194686,Finfish,f,f_3
1985,56.44349742254519,Finfish,f,f_3
1986,56.444997503574406,Finfish,f,f_3
1987,56.36627869335909,Finfish,f,f_3
1988,56.25072413361757,Finfish,f,f_3
1989,55.90340322027718,Finfish,f,f_3
1990,55.900484979719245,Finfish,f,f_3
1991,55.68967959954551,Finfish,f,f_3
1992,55.57098044690866,Finfish,f,f_3
1993,55.530321471038555,Finfish,f,f_3
1994,55.48688543059953,Finfish,f,f_3
1995,55.398297324894656,Finfish,f,f_3
1996,55.325687059821455,Finfish,f,f_3
1997,55.16576791086428,Finfish,f,f_3
1998,55.135491158922015,Finfish,f,f_3
1999,55.028707132672444,Finfish,f,f_3
2000,54.902459253123325,Finfish,f,f_3
2001,55.03983563669272,Finfish,f,f_3
2002,54.953354834124944,Finfish,f,f_3
2003,54.89458838352524,Finfish,f,f_3
2004,54.5604475296615,Finfish,f,f_3
2005,54.465909523180876,Finfish,f,f_3
2006,54.38224664709854,Finfish,f,f_3
2007,54.17242396661657,Finfish,f,f_3
2008,54.036667269297304,Finfish,f,f_3
2009,54.05231701662134,Finfish,f,f_3
2010,53.9589436997213,Finfish,f,f_3
2011,53.9227084945004,Finfish,f,f_3
2012,53.78080219196785,Finfish,f,f_3
2013,53.86749234001896,Finfish,f,f_3
2014,53.863478570661464,Finfish,f,f_3
2015,53.87832363308468,Finfish,f,f_3
2016,53.79652113940388,Finfish,f,f_3
2017,53.65792446471851,Finfish,f,f_3
2018,53.691557428624805,Finfish,f,f_3
2019,53.6099770033429,Finfish,f,f_3
2020,53.54755488851515,Finfish,f,f_3
2021,53.48331571369628,Finfish,f,f_3
2022,53.385105546048244,Finfish,f,f_3
2023,53.342047607041096,Finfish,f,f_3
1950,53.9105837124484,Algae,f,f_3
1951,54.18855649805682,Algae,f,f_3
1952,54.64405634682254,Algae,f,f_3
1953,54.50868482462854,Algae,f,f_3
1954,54.509128229741435,Algae,f,f_3
1955,54.59265596106879,Algae,f,f_3
1956,54.663239429115755,Algae,f,f_3
1957,54.57507345790128,Algae,f,f_3
1958,53.50457209899303,Algae,f,f_3
1959,52.69312536603708,Algae,f,f_3
1960,52.54125526807485,Algae,f,f_3
1961,52.817839292858345,Algae,f,f_3
1962,52.86503481016388,Algae,f,f_3
1963,52.67684790641919,Algae,f,f_3
1964,52.354103754967994,Algae,f,f_3
1965,52.47167028927685,Algae,f,f_3
1966,52.257131502755264,Algae,f,f_3
1967,52.32744389379687,Algae,f,f_3
1968,52.25232485283319,Algae,f,f_3
1969,52.187741997925,Algae,f,f_3
1970,52.540033620945145,Algae,f,f_3
1971,52.43506687378142,Algae,f,f_3
1972,52.24716565079851,Algae,f,f_3
1973,52.446831643500516,Algae,f,f_3
1974,52.40754079333751,Algae,f,f_3
1975,52.32880439255672,Algae,f,f_3
1976,52.33210642528157,Algae,f,f_3
1977,52.21167230779135,Algae,f,f_3
1978,52.28290595988252,Algae,f,f_3
1979,52.291701359484904,Algae,f,f_3
1980,52.305837259644775,Algae,f,f_3
1981,52.28650511385196,Algae,f,f_3
1982,52.2220459245885,Algae,f,f_3
1983,52.32549451413655,Algae,f,f_3
1984,52.3535870835998,Algae,f,f_3
1985,52.29483708785944,Algae,f,f_3
1986,52.36343897339628,Algae,f,f_3
1987,52.28545435829336,Algae,f,f_3
1988,52.39321011180869,Algae,f,f_3
1989,52.31977762637231,Algae,f,f_3
1990,52.35570496820126,Algae,f,f_3
1991,52.308271699099954,Algae,f,f_3
1992,52.19823112520629,Algae,f,f_3
1993,52.19115712230958,Algae,f,f_3
1994,52.303446491365044,Algae,f,f_3
1995,52.26939131042241,Algae,f,f_3
1996,52.242001966713005,Algae,f,f_3
1997,52.23899376882697,Algae,f,f_3
1998,52.30577642688857,Algae,f,f_3
1999,52.27965182582402,Algae,f,f_3
2000,52.28128189748748,Algae,f,f_3
2001,52.34064974241529,Algae,f,f_3
2002,52.38500259379032,Algae,f,f_3
2003,52.24484152295561,Algae,f,f_3
2004,52.30749824296158,Algae,f,f_3
2005,52.30311053638104,Algae,f,f_3
2006,52.38931604234441,Algae,f,f_3
2007,52.44821806251491,Algae,f,f_3
2008,52.46741305574069,Algae,f,f_3
2009,52.50524249063156,Algae,f,f_3
2010,52.5419829567923,Algae,f,f_3
2011,52.57368791137111,Algae,f,f_3
2012,52.57598235342675,Algae,f,f_3
2013,52.59811654665101,Algae,f,f_3
2014,52.48199366875466,Algae,f,f_3
2015,52.47395996639795,Algae,f,f_3
2016,52.495566177670185,Algae,f,f_3
2017,52.482968592030694,Algae,f,f_3
2018,52.44376753663794,Algae,f,f_3
2019,52.486500071175904,Algae,f,f_3
2020,52.48962540250868,Algae,f,f_3
2021,52.493674401194475,Algae,f,f_3
2022,52.675553212067,Algae,f,f_3
2023,52.55340943239819,Algae,f,f_3
1950,46.611899448890185,Crustacean,f,f_3
1951,46.66948909112462,Crustacean,f,f_3
1952,46.357466186589896,Crustacean,f,f_3
1953,46.36376776740705,Crustacean,f,f_3
1954,46.35934190797025,Crustacean,f,f_3
1955,46.36376776740705,Crustacean,f,f_3
1956,46.35897450445427,Crustacean,f,f_3
1957,46.21251437400562,Crustacean,f,f_3
1958,46.24498286323421,Crustacean,f,f_3
1959,46.083610214041634,Crustacean,f,f_3
1960,46.007324553930204,Crustacean,f,f_3
1961,46.13431380144903,Crustacean,f,f_3
1962,45.965245427361964,Crustacean,f,f_3
1963,45.550019429653226,Crustacean,f,f_3
1964,45.45648819116434,Crustacean,f,f_3
1965,45.50115261550087,Crustacean,f,f_3
1966,45.56739082797016,Crustacean,f,f_3
1967,45.543895908605684,Crustacean,f,f_3
1968,45.785854904504134,Crustacean,f,f_3
1969,46.280650172647874,Crustacean,f,f_3
1970,46.22523319815756,Crustacean,f,f_3
1971,46.05333127239521,Crustacean,f,f_3
1972,46.14469754253054,Crustacean,f,f_3
1973,46.26363020425592,Crustacean,f,f_3
1974,46.484449886637556,Crustacean,f,f_3
1975,46.664447194658145,Crustacean,f,f_3
1976,46.64872279380005,Crustacean,f,f_3
1977,46.57003066163498,Crustacean,f,f_3
1978,46.85888982483178,Crustacean,f,f_3
1979,46.54078879892664,Crustacean,f,f_3
1980,46.96023003512741,Crustacean,f,f_3
1981,46.77934317014857,Crustacean,f,f_3
1982,47.00746111721579,Crustacean,f,f_3
1983,47.37071113947143,Crustacean,f,f_3
1984,47.40046688129139,Crustacean,f,f_3
1985,47.24564185906951,Crustacean,f,f_3
1986,47.22433034277376,Crustacean,f,f_3
1987,47.49690869414152,Crustacean,f,f_3
1988,47.69967856311377,Crustacean,f,f_3
1989,47.61720942640163,Crustacean,f,f_3
1990,47.63255739186752,Crustacean,f,f_3
1991,47.75338103874137,Crustacean,f,f_3
1992,47.77756545878232,Crustacean,f,f_3
1993,47.63002568171342,Crustacean,f,f_3
1994,47.63657174336967,Crustacean,f,f_3
1995,47.66855245338848,Crustacean,f,f_3
1996,47.654546273487476,Crustacean,f,f_3
1997,47.745077934619346,Crustacean,f,f_3
1998,47.77896597233897,Crustacean,f,f_3
1999,47.64699554478689,Crustacean,f,f_3
2000,47.93170937132738,Crustacean,f,f_3
2001,48.06369108150658,Crustacean,f,f_3
2002,48.35931071891599,Crustacean,f,f_3
2003,48.99039318294509,Crustacean,f,f_3
2004,49.17248278955863,Crustacean,f,f_3
2005,49.31441605677774,Crustacean,f,f_3
2006,49.4434786529959,Crustacean,f,f_3
2007,49.31499738992937,Crustacean,f,f_3
2008,49.13618091765306,Crustacean,f,f_3
2009,49.043183394701096,Crustacean,f,f_3
2010,49.165064336810445,Crustacean,f,f_3
2011,49.28182806401506,Crustacean,f,f_3
2012,49.276264739857545,Crustacean,f,f_3
2013,49.22651034051902,Crustacean,f,f_3
2014,49.27660807741052,Crustacean,f,f_3
2015,49.26842221273029,Crustacean,f,f_3
2016,49.219664644557334,Crustacean,f,f_3
2017,49.176476621069796,Crustacean,f,f_3
2018,48.939981758813914,Crustacean,f,f_3
2019,48.811719598974996,Crustacean,f,f_3
2020,48.76102468137505,Crustacean,f,f_3
2021,48.74785390065007,Crustacean,f,f_3
2022,48.740554535545,Crustacean,f,f_3
2023,48.72793912750997,Crustacean,f,f_3
1950,51.18280761018913,Bivalve,f,f_3
1951,51.15929246597619,Bivalve,f,f_3
1952,51.16746332741372,Bivalve,f,f_3
1953,51.051395617210495,Bivalve,f,f_3
1954,51.20800344190067,Bivalve,f,f_3
1955,51.21915452419927,Bivalve,f,f_3
1956,51.19200166566059,Bivalve,f,f_3
1957,51.184788423734254,Bivalve,f,f_3
1958,51.17589008497636,Bivalve,f,f_3
1959,51.26443778870444,Bivalve,f,f_3
1960,51.27740373504215,Bivalve,f,f_3
1961,51.31885686833524,Bivalve,f,f_3
1962,51.296485497511895,Bivalve,f,f_3
1963,51.279674145056674,Bivalve,f,f_3
1964,51.48209587386408,Bivalve,f,f_3
1965,51.46794197208631,Bivalve,f,f_3
1966,51.48505291588109,Bivalve,f,f_3
1967,51.53190272010202,Bivalve,f,f_3
1968,51.56303019479773,Bivalve,f,f_3
1969,51.616744199341134,Bivalve,f,f_3
1970,51.89790322131855,Bivalve,f,f_3
1971,52.05610519545418,Bivalve,f,f_3
1972,52.03973788237237,Bivalve,f,f_3
1973,52.249577446014825,Bivalve,f,f_3
1974,52.74380771208183,Bivalve,f,f_3
1975,52.61738221225668,Bivalve,f,f_3
1976,52.49164048135471,Bivalve,f,f_3
1977,52.78179658793712,Bivalve,f,f_3
1978,52.60739463900439,Bivalve,f,f_3
1979,52.410732023852624,Bivalve,f,f_3
1980,52.31998217196604,Bivalve,f,f_3
1981,52.534181109895485,Bivalve,f,f_3
1982,52.690146640367665,Bivalve,f,f_3
1983,52.74286899944218,Bivalve,f,f_3
1984,52.734900809916084,Bivalve,f,f_3
1985,52.98713177445968,Bivalve,f,f_3
1986,53.373198382285175,Bivalve,f,f_3
1987,53.55085981334144,Bivalve,f,f_3
1988,53.777809754865316,Bivalve,f,f_3
1989,54.1367881427976,Bivalve,f,f_3
1990,54.39743546018408,Bivalve,f,f_3
1991,54.721345461476815,Bivalve,f,f_3
1992,55.326516893866305,Bivalve,f,f_3
1993,55.86245548371311,Bivalve,f,f_3
1994,56.244762141660104,Bivalve,f,f_3
1995,56.14000705520223,Bivalve,f,f_3
1996,56.215613144477864,Bivalve,f,f_3
1997,56.3243786144572,Bivalve,f,f_3
1998,56.318402249021204,Bivalve,f,f_3
1999,56.56446377860737,Bivalve,f,f_3
2000,56.39792014634534,Bivalve,f,f_3
2001,56.72017346376826,Bivalve,f,f_3
2002,56.943119247802215,Bivalve,f,f_3
